energy_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,trans-fat_100g,cholesterol_100g,calcium_100g,iron_100g,potassium_100g,vitamin-c_100g,vitamin-a_100g,additives_n,ingredients_from_palm_oil_n,ingredients_that_may_be_from_palm_oil_n,ingredients_count,nutrition_grade_fr
2540.0,53.57,3.57,17.86,7.14,10.7,21.43,1.27,0.5,0.0,0.0,0.286,0.00386,0.643,0.0,0.0,2.0,0.0,0.0,7,d
52.5,1.04,0.0,0.833,0.0,0.417,0.417,0.191,0.075,0.0,0.0,0.188,0.0003,0.0708,0.0,6.25e-05,5.0,0.0,0.0,11,b
71.0,1.25,0.0,0.83,0.0,0.4,0.42,0.18034,0.071,0.0,0.0,0.188,0.00045,0.088,0.0,6.24e-05,5.0,0.0,0.0,12,b
2460.0,52.94,2.94,17.65,5.88,11.8,23.53,0.37338,0.147,0.0,0.0,0.235,0.00424,0.676,0.0,0.0,0.0,0.0,0.0,3,c
2460.0,52.94,2.94,17.65,5.88,11.8,23.53,1.19634,0.471,0.0,0.0,0.235,0.00424,0.735,0.0,0.0,0.0,0.0,0.0,2,c
2540.0,53.57,3.57,21.43,7.14,10.7,21.43,1.04394,0.411,0.0,0.0,0.286,0.00386,0.643,0.0,0.0,2.0,0.0,0.0,19,c
2389.0,42.86,3.57,32.14,17.86,10.7,17.86,0.3175,0.125,0.0,0.0,0.214,0.00386,0.607,0.0,0.0,0.0,0.0,0.0,6,c
105.0,1.04,0.0,3.33,2.92,0.4,0.42,0.15748,0.062,0.0,0.0,0.188,0.0003,0.071,0.0,6.24e-05,5.0,0.0,0.0,11,b
138.0,1.04,0.0,5.83,5.42,0.4,0.42,0.15748,0.062,0.0,0.0,0.188,0.0003,0.071,0.0,6.24e-05,5.0,0.0,0.0,12,b
176.0,1.04,0.0,7.92,7.5,0.4,0.42,0.15748,0.062,0.0,0.0,0.188,0.00045,0.096,0.0,6.24e-05,5.0,0.0,0.0,13,b
2389.0,46.43,3.57,32.14,14.29,10.7,17.86,0.3175,0.125,0.0,0.0,0.214,0.00514,0.643,0.0,0.0,0.0,0.0,0.0,6,c
2540.0,57.14,3.57,17.86,3.57,10.7,21.43,0.36322,0.143,0.0,0.0,0.286,0.00386,0.679,0.0,0.0,0.0,0.0,0.0,3,c
2540.0,53.57,3.57,17.86,3.57,10.7,21.43,1.22428,0.482,0.0,0.0,0.286,0.00386,0.75,0.0,0.0,0.0,0.0,0.0,2,c
2540.0,53.57,3.57,21.43,7.14,10.7,21.43,1.04394,0.411,0.0,0.0,0.286,0.00386,0.643,0.0,0.0,0.0,0.0,0.0,17,c
209.0,1.25,0.0,9.17,8.33,0.4,0.42,0.13716,0.054,0.0,0.0,0.188,0.00045,0.096,0.0,6.24e-05,5.0,0.0,0.0,13,b
2389.0,46.43,3.57,32.14,17.86,7.1,17.86,0.54356,0.214,0.0,0.0,0.214,0.00257,0.571,0.0,0.0,0.0,0.0,0.0,6,c
105.0,1.25,0.42,2.92,2.5,0.4,0.42,0.13716,0.054,0.0,0.0,0.188,0.0003,0.075,0.0,6.24e-05,5.0,0.0,0.0,15,b
121.0,1.25,0.42,4.17,3.75,0.0,0.42,0.13208,0.052,0.0,0.0,0.188,0.0003,0.067,0.0,6.24e-05,5.0,0.0,0.0,14,b
71.0,1.46,0.42,0.42,0.0,0.4,0.42,0.127,0.05,0.0,0.0,0.188,0.0003,0.071,0.0,6.24e-05,5.0,0.0,0.0,13,b
2389.0,50.0,3.57,25.0,10.71,10.7,21.43,0.3175,0.125,0.0,0.0,0.214,0.00386,0.679,0.0,0.0,2.0,0.0,0.0,9,c
2389.0,50.0,3.57,25.0,10.71,10.7,21.43,0.36322,0.143,0.0,0.0,0.286,0.00386,0.679,0.0,0.0,0.0,0.0,0.0,18,c
50.0,0.92,0.0,0.62,0.0,0.3,0.31,0.1651,0.065,0.0,0.0,0.185,0.00033,0.068,0.0,6.93e-05,5.0,0.0,0.0,10,b
50.0,1.08,0.0,0.62,0.0,0.3,0.31,0.18796,0.074,0.0,0.0,0.185,0.00033,0.074,0.0,6.93e-05,5.0,0.0,0.0,11,b
105.0,1.08,0.0,3.08,2.77,0.3,0.62,0.13208,0.052,0.0,0.0,0.185,0.00033,0.071,0.0,6.93e-05,5.0,0.0,0.0,12,b
2335.0,46.51,3.49,25.58,11.63,9.3,18.6,0.2667,0.105,0.0,0.0,0.233,0.00419,0.651,0.0,0.0,0.0,0.0,0.0,11,c
2335.0,46.51,3.49,25.58,11.63,11.6,20.93,0.23622,0.093,0.0,0.0,0.233,0.00419,0.651,0.0,0.0,1.0,0.0,0.0,16,c
2238.0,41.86,3.49,32.56,20.93,9.3,18.6,0.20574,0.081,0.0,0.0,0.233,0.00335,0.605,0.0,0.0,1.0,0.0,0.0,9,c
2389.0,42.86,3.57,32.14,21.43,10.7,17.86,0.22606,0.089,0.0,0.0,0.214,0.00386,0.607,0.0,0.0,1.0,0.0,0.0,10,c
2431.0,46.51,3.49,25.58,11.63,11.6,20.93,0.29464,0.116,0.0,0.0,0.233,0.00419,0.674,0.0,0.0,2.0,0.0,0.0,9,c
105.0,1.25,0.42,2.92,2.5,0.4,0.42,0.13208,0.052,0.0,0.0,0.188,0.0003,0.067,0.0,6.24e-05,5.0,0.0,0.0,14,b
205.0,1.23,0.0,9.23,8.31,0.6,0.62,0.1651,0.065,0.0,0.0,0.185,0.00044,0.102,0.0,6.93e-05,5.0,0.0,0.0,12,b
2389.0,50.0,3.57,25.0,10.71,10.7,21.43,0.54356,0.214,0.0,0.0,0.214,0.00386,0.679,0.0,0.0,0.0,0.0,0.0,3,c
71.0,1.04,0.0,1.67,1.25,0.4,0.42,0.15748,0.062,0.0,0.0,0.188,0.0003,0.067,0.0,6.24e-05,5.0,0.0,0.0,11,b
105.0,1.04,0.0,3.33,3.33,0.4,0.42,0.15748,0.062,0.0,0.0,0.188,0.0003,0.071,0.0,6.24e-05,5.0,0.0,0.0,12,b
2389.0,46.43,3.57,32.14,17.86,10.7,17.86,0.77216,0.304,0.0,0.0,0.286,0.00257,0.571,0.0,0.0,0.0,0.0,0.0,7,d
2389.0,46.43,3.57,32.14,21.43,7.1,17.86,0.40894,0.161,0.0,0.0,0.214,0.00257,0.536,0.0,0.0,1.0,0.0,0.0,10,c
2389.0,46.43,3.57,32.14,17.86,7.1,17.86,0.9525,0.375,0.0,0.0,0.214,0.00386,0.536,0.0,0.0002142,0.0,0.0,0.0,17,d
2389.0,46.43,3.57,32.14,21.43,7.1,17.86,0.13716,0.054,0.0,0.0,0.214,0.00257,0.536,0.0,0.0,2.0,0.0,0.0,13,c
88.0,1.04,0.0,3.33,2.92,0.4,0.42,0.15748,0.062,0.0,0.0,0.188,0.0003,0.071,0.0,6.24e-05,5.0,0.0,0.0,12,b
105.0,1.04,0.0,3.75,3.33,0.4,0.42,0.15748,0.062,0.0,0.0,0.188,0.0003,0.071,0.0,6.24e-05,5.0,0.0,0.0,13,b
88.0,1.04,0.0,3.33,2.92,0.4,0.42,0.15748,0.062,0.0,0.0,0.188,0.0003,0.075,0.0,6.24e-05,6.0,0.0,0.0,14,b
105.0,1.04,0.0,3.75,3.33,0.4,0.42,0.15748,0.062,0.0,0.0,0.188,0.0003,0.075,0.0,6.24e-05,6.0,0.0,0.0,14,b
71.0,1.04,0.0,1.67,1.25,0.4,0.42,0.15748,0.062,0.0,0.0,0.188,0.0003,0.075,0.0,6.24e-05,4.0,0.0,0.0,10,b
105.0,1.04,0.0,3.75,3.33,0.4,0.42,0.13716,0.054,0.0,0.0,0.188,0.0003,0.071,0.0,6.24e-05,5.0,0.0,0.0,12,b
2540.0,53.57,3.57,17.86,7.14,10.7,21.43,1.27,0.5,0.0,0.0,0.286,0.00386,0.643,0.0,0.0,2.0,0.0,0.0,8,d
142.0,1.02,0.0,5.76,5.42,0.3,0.34,0.15494,0.061,0.0,0.0,0.203,0.00024,0.068,0.0,5.07e-05,5.0,0.0,0.0,13,b
184.0,1.02,0.0,8.14,7.46,0.3,0.68,0.16256,0.064,0.0,0.0,0.203,0.00049,0.095,0.0,5.07e-05,5.0,0.0,0.0,13,b
2540.0,53.57,3.57,17.86,7.14,10.7,21.43,1.08966,0.429,0.0,0.0,0.286,0.00386,0.643,0.0,0.0001071,1.0,0.0,0.0,20,c
2389.0,46.43,3.57,32.14,14.29,10.7,17.86,0.3175,0.125,0.0,0.0,0.214,0.00514,0.643,0.0,0.0,0.0,0.0,0.0,7,c
2540.0,53.57,3.57,17.86,3.57,10.7,21.43,1.22428,0.482,0.0,0.0,0.286,0.00386,0.75,0.0,0.0,0.0,0.0,0.0,3,c
2389.0,42.86,3.57,32.14,21.43,10.7,17.86,0.22606,0.089,0.0,0.0,0.214,0.00386,0.607,0.0,0.0,0.0,0.0,0.0,9,c
2389.0,46.43,3.57,25.0,10.71,10.7,21.43,0.22606,0.089,0.0,0.0,0.214,0.00514,0.679,0.0,0.0,1.0,0.0,0.0,16,c
2540.0,57.14,3.57,17.86,3.57,10.7,21.43,0.36322,0.143,0.0,0.0,0.286,0.00386,0.679,0.0,0.0,0.0,0.0,0.0,4,c
2540.0,57.14,3.57,17.86,3.57,10.7,21.43,0.77216,0.304,0.0,0.0,0.286,0.00386,0.679,0.0,0.0,0.0,0.0,0.0,4,c
105.0,1.04,0.0,3.33,2.92,0.0,0.42,0.15748,0.062,0.0,0.0,0.188,0.0003,0.071,0.0,6.24e-05,6.0,0.0,0.0,15,b
138.0,0.83,0.0,6.25,5.83,0.0,0.42,0.15748,0.062,0.0,0.0,0.188,0.0003,0.067,0.0,6.24e-05,6.0,0.0,0.0,15,b
42.0,0.83,0.0,0.42,0.0,0.0,0.42,0.18034,0.071,0.0,0.0,0.188,0.0003,0.067,0.0,6.24e-05,6.0,0.0,0.0,14,b
2540.0,53.57,3.57,17.86,7.14,10.7,21.43,1.08966,0.429,0.0,0.0,0.286,0.00386,0.643,0.0,0.0001071,1.0,0.0,0.0,17,c
2540.0,53.57,5.36,21.43,3.57,10.7,17.86,1.08966,0.429,0.0,0.0,0.214,0.00386,0.643,0.0,0.0,1.0,0.0,0.0,14,d
2243.0,42.86,7.14,28.57,7.14,3.6,17.86,0.0,0.0,0.0,0.0,0.0,0.00643,0.643,0.0,0.0,0.0,0.0,0.0,1,c
1795.0,17.86,1.79,64.29,46.43,3.6,3.57,0.3175,0.125,0.0,0.0,0.0,0.00257,0.339,0.0321,0.0,1.0,0.0,0.0,16,d
498.0,1.79,0.0,0.0,0.0,0.0,25.0,1.41478,0.557,0.0,0.202,0.071,0.00214,0.262,0.0029,7.14e-05,1.0,0.0,0.0,4,b
1636.0,6.52,0.0,78.26,4.35,0.0,4.35,1.27,0.5,0.0,0.0,0.261,0.0,0.109,0.0,0.0,8.0,0.0,0.0,17,c
1439.0,15.62,9.38,65.62,56.25,3.1,3.12,0.0,0.0,0.0,0.0,0.0,0.00169,0.0,0.0,0.0,0.0,0.0,0.0,3,e
1439.0,15.62,9.38,65.62,56.25,3.1,3.12,0.0,0.0,0.0,0.0,0.0,0.00169,0.0,0.0,0.0,0.0,0.0,0.0,2,e
1598.0,0.0,0.0,88.24,0.0,2.9,8.82,0.44704,0.176,0.0,0.0,0.0,0.00106,0.176,0.0,8.82e-05,0.0,0.0,0.0,2,a
1598.0,10.91,0.0,67.27,1.82,18.2,16.36,0.6477,0.255,0.0,0.0,0.073,0.00491,0.491,0.0,0.0,0.0,0.0,0.0,4,a
1443.0,9.09,0.91,69.09,1.82,18.2,12.73,0.6223,0.245,0.0,0.0,0.073,0.00327,0.455,0.0022,0.0,0.0,0.0,0.0,4,a
1883.0,11.25,1.25,82.5,77.5,2.5,5.0,0.6985,0.275,0.0,0.0,0.0,0.0009,0.162,0.0,0.0,3.0,0.0,0.0,11,d
1494.0,1.19,0.0,73.81,54.76,2.4,14.29,0.60452,0.238,0.0,0.012,0.714,0.01071,0.881,0.2,0.0005358,5.0,0.0,0.0,26,d
1674.0,14.0,6.0,44.0,24.0,2.0,22.0,0.8636,0.34,0.0,0.0,1.0,0.0036,0.7,0.168,0.0003,1.0,0.0,0.0,14,d
1418.0,1.69,0.0,79.66,33.9,10.2,8.47,1.2065,0.475,0.0,0.0,0.034,0.01525,0.542,0.0,0.0002541,3.0,0.0,0.0,11,d
146.0,0.0,0.0,8.24,4.71,3.5,1.18,0.13462,0.053,0.0,0.0,0.024,0.00042,0.188,0.0028,0.0015882,0.0,0.0,0.0,1,a
113.0,0.0,0.0,6.85,1.37,2.7,1.37,0.03556,0.014,0.0,0.0,0.055,0.00099,0.123,0.0033,0.0001644,0.0,0.0,0.0,1,a
335.0,1.5,1.0,18.0,3.0,2.0,2.0,0.1905,0.075,0.0,0.005,0.0,0.00036,0.2,0.0036,6e-05,3.0,0.0,0.0,16,a
209.0,2.0,1.0,7.0,1.0,3.0,3.0,0.3175,0.125,0.0,0.005,0.02,0.00072,0.3,0.06,0.00015,3.0,0.0,0.0,16,a
418.0,6.67,0.0,6.67,6.67,0.0,0.0,4.40182,1.733,0.0,0.0,0.0,0.0,0.167,0.0,0.0003999,4.0,0.0,1.0,13,d
975.0,23.33,3.33,6.67,6.67,0.0,0.0,5.08,2.0,0.0,0.033,0.0,0.0,0.1,0.008,0.0,0.0,0.0,0.0,15,d
234.0,2.4,0.4,7.2,4.8,1.6,1.6,0.93472,0.368,0.0,0.0,0.016,0.00058,0.288,0.0019,0.00012,1.0,0.0,0.0,15,c
259.0,1.94,0.39,9.3,6.98,1.6,1.55,0.94488,0.372,0.0,0.0,0.047,0.00084,0.295,0.0037,0.0001164,1.0,0.0,0.0,17,c
1079.0,14.47,6.29,20.13,1.26,0.6,10.69,1.70942,0.673,0.0,0.035,0.252,0.00068,0.12,0.0015,9.42e-05,3.0,0.0,0.0,16,d
368.0,0.0,0.0,14.1,13.22,0.4,8.37,0.11684,0.046,0.0,0.004,0.088,0.0,0.154,0.0021,0.0,3.0,0.0,0.0,10,a
2699.0,51.61,8.06,19.35,12.9,6.4,25.81,0.9017,0.355,0.0,0.0,0.065,0.00116,0.484,0.0,0.0,1.0,0.0,0.0,6,d
1255.0,10.0,1.43,48.57,5.71,1.4,2.86,1.27,0.5,0.0,0.0,0.0,0.00051,0.093,0.0,0.0,3.0,0.0,0.0,12,c
1368.0,9.18,3.06,48.98,4.08,2.0,11.22,1.97104,0.776,0.0,0.01,0.153,0.00184,0.224,0.0,0.0,2.0,0.0,0.0,14,d
1255.0,11.43,1.43,42.86,5.71,1.4,5.71,1.27,0.5,0.0,0.007,0.0,0.00257,0.064,0.0,0.0,3.0,0.0,0.0,13,c
1795.0,14.29,1.79,71.43,0.0,10.7,10.71,1.27,0.5,0.0,0.0,0.0,0.00257,0.429,0.0,0.0,0.0,0.0,0.0,8,c
1795.0,14.29,1.79,71.43,0.0,10.7,10.71,1.22428,0.482,0.0,0.0,0.0,0.00257,0.393,0.0,0.0,1.0,0.0,0.0,12,c
1795.0,12.5,1.79,71.43,0.0,10.7,10.71,1.17856,0.464,0.0,0.0,0.0,0.00257,0.393,0.0,0.0,0.0,0.0,0.0,11,c
1941.0,25.0,1.79,57.14,3.57,0.0,3.57,2.26822,0.893,0.0,0.0,0.0,0.00129,0.036,0.0,0.0,0.0,0.0,0.0,8,d
1941.0,25.0,1.79,57.14,3.57,3.6,3.57,2.26822,0.893,0.0,0.0,0.071,0.00386,0.0,0.0,0.0,0.0,0.0,0.0,9,c
887.0,10.61,6.82,25.76,19.7,0.0,3.03,0.19304,0.076,0.0,0.045,0.121,0.0,0.174,0.0,0.0001365,4.0,0.0,1.0,13,d
887.0,9.09,6.06,30.3,24.24,0.0,3.03,0.19304,0.076,0.0,0.038,0.091,0.0,0.189,0.0,9.09e-05,0.0,0.0,0.0,14,d
950.0,13.64,6.82,25.76,19.7,0.0,4.55,0.15494,0.061,0.0,0.038,0.121,0.0,0.167,0.0,0.0001365,5.0,0.0,1.0,15,d
887.0,9.09,6.06,28.79,22.73,0.0,3.03,0.17272,0.068,0.0,0.038,0.091,0.0,0.159,0.0,9.09e-05,6.0,0.0,1.0,16,d
887.0,7.58,5.3,31.82,24.24,0.0,3.03,0.19304,0.076,0.0,0.015,0.091,0.0,0.273,0.0,4.56e-05,4.0,0.0,0.0,16,d
887.0,7.58,3.79,31.82,22.73,0.0,3.03,0.40386,0.159,0.0,0.015,0.091,0.0,0.205,0.0,4.56e-05,4.0,0.0,0.0,17,d
1013.0,10.61,4.55,33.33,24.24,1.5,4.55,0.36576,0.144,0.0,0.023,0.091,0.0,0.258,0.0,4.56e-05,2.0,0.0,0.0,15,d
226.0,2.08,1.25,5.0,5.0,0.0,3.33,0.13716,0.054,0.0,0.008,0.125,0.0,0.167,0.0,6.24e-05,0.0,0.0,0.0,4,b
159.0,0.0,0.0,5.42,5.0,0.0,3.33,0.13716,0.054,0.0,0.002,0.125,0.0,0.167,0.0,6.24e-05,0.0,0.0,0.0,4,a
159.0,0.0,0.0,5.42,5.0,0.0,3.33,0.13716,0.054,0.0,0.002,0.208,0.0,0.167,0.0,6.24e-05,4.0,0.0,0.0,8,a
226.0,0.0,0.0,12.92,12.08,0.0,0.83,0.06858,0.027,0.0,0.0,0.017,0.00045,0.167,0.0,0.0,0.0,0.0,0.0,2,b
105.0,0.0,0.0,6.33,5.06,1.3,1.27,0.51562,0.203,0.0,0.0,0.025,0.00046,0.194,0.0304,0.0003798,1.0,0.0,0.0,13,b
1456.0,0.0,0.0,52.17,52.17,0.0,34.78,1.39192,0.548,0.0,0.022,1.304,0.0,1.704,0.0052,0.0006522,0.0,0.0,0.0,3,e
243.0,0.0,0.0,14.17,11.25,0.0,0.42,0.0254,0.01,0.0,0.0,0.008,0.0,0.15,0.0,0.0,0.0,0.0,0.0,2,b
192.0,0.0,0.0,11.25,10.0,0.0,0.83,0.02032,0.008,0.0,0.0,0.008,0.0,0.188,0.0325,0.0,1.0,0.0,0.0,3,b
2205.0,32.02,7.53,48.96,0.0,3.8,5.65,0.86106,0.339,0.0,0.0,0.0,0.00136,1.299,0.0226,0.0,0.0,0.0,0.0,2,d
2389.0,32.14,7.14,50.0,0.0,7.1,7.14,0.90678,0.357,0.0,0.0,0.0,0.0,1.357,0.0257,0.0,0.0,0.0,0.0,3,d
2243.0,32.14,7.14,50.0,0.0,3.6,7.14,0.86106,0.339,0.0,0.0,0.0,0.00129,1.321,0.0214,0.0,0.0,0.0,0.0,2,d
2218.0,31.8,7.07,49.47,3.53,3.5,7.07,2.42316,0.954,0.0,0.0,0.0,0.00127,1.06,0.0212,0.0,2.0,0.0,0.0,8,e
2205.0,32.02,7.53,48.96,1.88,3.8,5.65,2.4384,0.96,0.0,0.0,0.038,0.00136,1.055,0.0226,0.0,4.0,0.0,0.0,9,d
2243.0,32.14,7.14,50.0,3.57,3.6,7.14,2.44856,0.964,0.0,0.0,0.0,0.00129,1.071,0.0214,0.0,4.0,0.0,0.0,9,d
2125.0,32.02,8.47,48.96,1.88,3.8,5.65,2.6797,1.055,0.0,0.0,0.0,0.00136,1.092,0.0226,0.0,1.0,0.0,0.0,13,e
2243.0,32.14,7.14,50.0,3.57,3.6,7.14,1.63322,0.643,0.0,0.0,0.0,0.00129,1.036,0.0214,0.0,1.0,0.0,0.0,20,d
2243.0,32.14,7.14,50.0,3.57,3.6,7.14,2.44856,0.964,0.0,0.0,0.0,0.00129,1.036,0.0214,0.0,2.0,0.0,0.0,18,d
2243.0,35.71,8.93,50.0,3.57,3.6,7.14,2.17678,0.857,0.0,0.0,0.0,0.00129,1.071,0.0214,0.0,0.0,0.0,0.0,14,d
2205.0,35.78,9.42,48.96,1.88,3.8,5.65,1.53162,0.603,0.0,0.0,0.0,0.00136,1.13,0.0226,0.0,0.0,0.0,0.0,12,d
2243.0,32.14,8.93,57.14,0.0,3.6,7.14,1.81356,0.714,0.0,0.0,0.071,0.00129,1.25,0.0214,0.0,1.0,0.0,0.0,18,d
2389.0,35.71,10.71,50.0,3.57,3.6,7.14,1.54178,0.607,0.0,0.0,0.0,0.00129,1.143,0.0214,0.0,2.0,0.0,0.0,20,d
2389.0,35.71,8.93,53.57,3.57,3.6,7.14,1.63322,0.643,0.0,0.0,0.0,0.00129,1.071,0.0214,0.0,5.0,0.0,0.0,22,d
2389.0,39.29,10.71,50.0,0.0,3.6,7.14,0.81534,0.321,0.0,0.0,0.0,0.00257,1.321,0.0321,0.0,0.0,0.0,0.0,3,d
2092.0,23.93,5.36,64.29,0.0,3.6,7.14,1.08966,0.429,0.0,0.0,0.0,0.00129,1.321,0.0321,0.0,0.0,0.0,0.0,2,c
2243.0,32.14,8.93,57.14,0.0,3.6,7.14,1.72466,0.679,0.0,0.0,0.0,0.00129,1.214,0.0214,0.0001071,0.0,0.0,0.0,15,d
2243.0,32.14,7.14,53.57,7.14,3.6,7.14,1.36144,0.536,0.0,0.0,0.0,0.00129,1.036,0.0214,0.0,0.0,0.0,0.0,15,d
2243.0,35.71,8.93,50.0,0.0,3.6,7.14,0.86106,0.339,0.0,0.0,0.0,0.00129,1.321,0.0214,0.0,0.0,0.0,0.0,2,d
2125.0,32.02,8.47,48.96,3.77,3.8,5.65,1.6256,0.64,0.0,0.0,0.0,0.00136,1.017,0.0226,0.0,0.0,0.0,0.0,18,d
2243.0,32.14,7.14,50.0,0.0,3.6,7.14,0.04572,0.018,0.0,0.0,0.0,0.00129,1.321,0.0214,0.0,0.0,0.0,0.0,1,c
2243.0,32.14,8.93,57.14,0.0,3.6,7.14,1.81356,0.714,0.0,0.0,0.0,0.00129,1.25,0.0214,0.0001071,0.0,0.0,0.0,16,d
2243.0,32.14,7.14,50.0,3.57,3.6,7.14,2.35966,0.929,0.0,0.0,0.0,0.00129,1.143,0.0214,0.0,4.0,0.0,0.0,20,d
2243.0,28.57,7.14,60.71,3.57,3.6,7.14,1.36144,0.536,0.0,0.0,0.0,0.00129,1.179,0.0214,0.0,1.0,0.0,0.0,15,d
1941.0,21.43,3.57,64.29,0.0,3.6,7.14,0.68072,0.268,0.0,0.0,0.0,0.00129,1.321,0.0321,0.0,0.0,0.0,0.0,3,b
2092.0,25.0,10.71,60.71,3.57,3.6,7.14,2.17678,0.857,0.0,0.018,0.0,0.00129,1.179,0.0214,0.0,2.0,0.0,0.0,23,e
2092.0,28.57,8.93,50.0,0.0,3.6,7.14,1.08966,0.429,0.0,0.018,0.0,0.00129,1.464,0.0214,0.0,0.0,0.0,0.0,3,d
2243.0,32.14,5.36,57.14,3.57,3.6,7.14,2.72034,1.071,0.0,0.0,0.0,0.00129,1.214,0.0321,0.0,1.0,0.0,0.0,13,d
2243.0,32.14,5.36,57.14,3.57,3.6,7.14,2.72034,1.071,0.0,0.0,0.0,0.00129,1.214,0.0321,0.0,2.0,0.0,0.0,13,d
2243.0,32.14,5.36,53.57,3.57,3.6,7.14,1.08966,0.429,0.0,0.0,0.0,0.00129,1.321,0.0214,0.0,0.0,0.0,0.0,3,c
1770.0,17.64,1.76,63.49,0.0,0.0,3.53,1.7907,0.705,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0,0.0,0.0,15,d
2243.0,32.14,7.14,50.0,3.57,3.6,7.14,1.63322,0.643,0.0,0.0,0.0,0.00129,1.036,0.0214,0.0,1.0,0.0,0.0,18,d
2125.0,32.02,8.47,48.96,3.77,3.8,5.65,1.96088,0.772,0.0,0.0,0.0,0.00136,1.055,0.0226,0.0,1.0,0.0,0.0,17,d
2243.0,32.14,7.14,57.14,7.14,3.6,7.14,2.17678,0.857,0.0,0.0,0.0,0.00129,1.143,0.0214,0.0,2.0,0.0,0.0,19,d
2067.0,24.69,3.53,63.49,0.0,3.5,3.53,1.7907,0.705,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,13,d
1920.0,21.16,1.76,63.49,0.0,0.0,3.53,1.7907,0.705,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,11,d
2243.0,32.14,7.14,50.0,3.57,3.6,7.14,2.44856,0.964,0.0,0.0,0.0,0.00129,1.036,0.0214,0.0,2.0,0.0,0.0,15,d
2243.0,32.14,5.36,53.57,0.0,3.6,7.14,1.08966,0.429,0.0,0.0,0.0,0.00129,1.321,0.0214,0.0,0.0,0.0,0.0,2,c
2243.0,32.14,7.14,50.0,3.57,3.6,7.14,2.72034,1.071,0.0,0.0,0.0,0.00129,1.107,0.0214,0.0,1.0,0.0,0.0,13,d
2389.0,35.71,10.71,50.0,3.57,3.6,7.14,1.54178,0.607,0.0,0.0,0.0,0.00129,1.143,0.0214,0.0,0.0,0.0,0.0,12,d
2389.0,35.71,8.93,53.57,0.0,3.6,7.14,2.26822,0.893,0.0,0.0,0.0,0.00129,1.071,0.0214,0.0001071,1.0,0.0,0.0,15,e
2092.0,25.0,3.57,60.71,0.0,3.6,7.14,2.35966,0.929,0.0,0.0,0.0,0.00129,1.143,0.0214,0.0,1.0,0.0,0.0,10,d
2243.0,32.14,5.36,57.14,7.14,3.6,7.14,0.90678,0.357,0.0,0.0,0.0,0.00129,1.143,0.0214,0.0,1.0,0.0,0.0,20,c
2389.0,35.71,8.93,53.57,3.57,3.6,7.14,1.72466,0.679,0.0,0.0,0.0,0.00129,1.107,0.0214,0.0001071,1.0,0.0,0.0,26,d
2243.0,32.14,7.14,50.0,3.57,3.6,7.14,1.99644,0.786,0.0,0.0,0.0,0.00129,1.071,0.0214,0.0,1.0,0.0,0.0,17,d
2243.0,32.14,5.36,57.14,10.71,7.1,3.57,0.58928,0.232,0.0,0.0,0.071,0.00129,1.107,0.0321,0.0053571,0.0,0.0,0.0,3,c
2243.0,32.14,7.14,50.0,3.57,3.6,7.14,1.99644,0.786,0.0,0.0,0.0,0.00129,1.071,0.0214,0.0,3.0,0.0,0.0,18,d
2218.0,31.8,7.07,49.47,0.0,3.5,7.07,0.85344,0.336,0.0,0.0,0.0,0.00127,1.307,0.0212,0.0,0.0,0.0,0.0,3,d
2243.0,32.14,7.14,53.57,3.57,3.6,7.14,2.44856,0.964,0.0,0.0,0.0,0.00129,1.143,0.0214,0.0,2.0,0.0,0.0,16,d
2540.0,46.43,12.5,42.86,10.71,3.6,3.57,2.17678,0.857,0.0,0.018,0.143,0.00129,0.464,0.0,0.0,0.0,0.0,0.0,15,e
2146.0,25.64,5.13,58.97,7.69,2.6,10.26,1.82372,0.718,0.0,0.0,0.103,0.00185,0.192,0.0,0.0,2.0,0.0,0.0,13,d
2146.0,25.64,7.69,61.54,12.82,2.6,7.69,1.82372,0.718,0.0,0.0,0.154,0.00369,0.231,0.0,0.0,2.0,0.0,0.0,14,e
2356.0,32.86,9.39,51.64,4.69,4.7,9.39,2.38506,0.939,0.0,0.0,0.0,0.00169,1.033,0.0225,0.0,4.0,0.0,0.0,9,e
2243.0,32.14,8.93,57.14,0.0,3.6,7.14,1.81356,0.714,0.0,0.0,0.0,0.00129,1.25,0.0214,0.0001071,2.0,0.0,0.0,22,d
2243.0,32.14,3.57,57.14,7.14,7.1,7.14,0.99822,0.393,0.0,0.0,0.071,0.00129,1.25,0.0214,0.0005358,0.0,0.0,0.0,5,c
2092.0,28.57,10.71,50.0,0.0,3.6,7.14,1.08966,0.429,0.0,0.018,0.0,0.00129,1.464,0.0214,0.0,0.0,0.0,0.0,2,d
2243.0,32.14,7.14,50.0,3.57,3.6,7.14,2.35966,0.929,0.0,0.0,0.0,0.00129,1.143,0.0214,0.0,2.0,0.0,0.0,17,d
2243.0,32.14,7.14,60.71,0.0,3.6,7.14,1.81356,0.714,0.0,0.0,0.0,0.00129,1.214,0.0214,0.0,1.0,0.0,0.0,15,d
